Query	ChatId	UserId	Num	BotAnsw	BotHelp	BotAnswer	Time	Answer
"Добрый день! ООО в 2024 году выдало займ ИП по договору займа под 1% ВОПРООС:
В каком размере нужно заплатить налог -от 1%?"	14846649	16709547	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* При выдаче займа ИП под 1% возникает материальная выгода от экономии на процентах, которая облагается НДФЛ. Это подтверждается текстом: ""При выдаче беспроцентного займа физлицу в натуральной форме возникает материальная выгода от экономии на процентах. С 2024 года матвыгода облагается НДФЛ"" (Заголовок: ""НДФЛ. При выдаче беспроцентного займа физлицу в натуральной форме возникает материальная выгода от экономии на процентах"", ссылка: https://vip.1gl.ru?#/document/86/814987/)

* Налог нужно платить не с 1%, а с материальной выгоды, которая рассчитывается как разница между рыночной ставкой и ставкой по договору (1%). Это следует из текста: ""При выдаче займа ИП безопаснее удержать НДФЛ"" (Заголовок: ""НДФЛ. При выдаче беспроцентного займа физлицу в натуральной форме возникает материальная выгода от экономии на процентах"", ссылка: https://vip.1gl.ru?#/document/86/814987/)

* Важно отметить, что сама сумма займа и материальная выгода не облагаются страховыми взносами, что подтверждается текстом: ""Выданный заем, а также материальная выгода от экономии на процентах не облагаются страховыми взносами"" (Заголовок: ""Страховые взносы"", ссылка: https://vip.1gl.ru?#/document/86/814987/)"	100,6559474	"1. Заголовок текста: Как рассчитать материальную выгоду от экономии на процентах по займам  
   Фрагмент текста: Матвыгода от экономии на процентах за пользование кредитными средствами, предоставленными на условиях программ государственной поддержки, освобождена от НДФЛ. Льготу применят, если сумма процентов по договору превысит сумму, исчисленную исходя из 2/3 ключевой ставки ЦБ. В противном случае разница между суммой процентов по ставке из госпрограммы и суммой процентов по договору признается доходом и облагается НДФЛ.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/806397/

2. Заголовок текста: Как рассчитать, заплатить и учесть НДФЛ с материальной выгоды от экономии на процентах по займам  
   Фрагмент текста: Для займа в рублях под проценты со ставкой ниже 2/3 ключевой ставки примените формулу:  
   По беспроцентному займу в рублях материальную выгоду определите по формуле:  
   Если заем в течение месяца возвращали частями, материальную выгоду рассчитайте отдельно за периоды:  
   с начала месяца или даты выдачи займа до даты частичного погашения включительно;  
   со дня, следующего за датой частичного погашения, до последнего дня месяца.  
   Матвыгоду за периоды до и после частичного погашения рассчитайте по формулам ниже. При расчете используйте ключевую ставку на дату заключения договора займа или последний день месяца.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/187237/

3. Заголовок текста: Как рассчитать материальную выгоду от экономии на процентах по займам  
   Фрагмент текста: Расчет матвыгоды зависит от того, в какой валюте выдан заем или кредит. По рублевым займам матвыгоду определяйте с учетом 2/3 ключевой ставки ЦБ, а по займам в иностранной валюте — с учетом ставки 9 процентов годовых. С 8 августа 2024 года имеет значение дата заключения договора займа.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/806397/"
Добрый день! Как рассчитать среднесписочную численность в разделе 2 отчета ефс-1?	14846674	21501536	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Среднесписочную численность в разделе 2 формы ЕФС-1 нужно указывать за период с начала года по день окончания отчетного периода (Цитата: ""Среднесписочную численность в разделе 2 формы ЕФС-1 приведите за период с начала года по день окончания отчетного периода"", из текста ""Как заполнить и сдать сведения о взносах на травматизм по форме ЕФС-1"", https://vip.1gl.ru?#/document/16/191236/)

* При расчете используйте правила, установленные в указаниях Росстата (Цитата: ""Правила расчета среднесписочной численности примените такие же, как для статистических отчетов. Это установлено в пункте 159 Порядка, утвержденного приказом СФР от 17.11.2023 № 2281"", из текста ""Как заполнить и сдать сведения о взносах на травматизм по форме ЕФС-1"", https://vip.1gl.ru?#/document/16/191236/)

* Порядок расчета включает следующие этапы:
- определение списочной численности сотрудников на каждый день месяца
- расчет среднесписочной численности сотрудников с полным рабочим днем за каждый месяц
- расчет среднесписочной численности сотрудников с неполным рабочим днем за каждый месяц
- определение среднесписочной численности за каждый месяц периода
- расчет среднесписочной численности за период
(Цитата: ""Чтобы определить среднесписочную численность за какой-либо период (квартал, девять месяцев, год), рассчитайте последовательно: списочную численность сотрудников на каждый день месяца..."", из текста ""Инструкция: как и когда рассчитать среднюю и среднесписочную численность"", https://vip.1gl.ru?#/document/16/188908/)

* В расчет включаются все сотрудники, работающие по трудовым договорам (Цитата: ""В списочную численность сотрудников за каждый календарный день включайте всех сотрудников, с которыми заключен трудовой договор"", из текста ""Инструкция: как и когда рассчитать среднюю и среднесписочную численность"", https://vip.1gl.ru?#/document/16/188908/)"	87,85091805	"1. Заголовок текста: Как заполнить сведения о взносах на травматизм по форме ЕФС-1  
   Фрагмент текста: Среднесписочную численность в разделе 2 формы ЕФС-1 приведите за период с начала года по день окончания отчетного периода. Правила расчета среднесписочной численности примените такие же, как для статистических отчетов. Это установлено в пункте 159 Порядка, утвержденного приказом СФР от 17.11.2023 № 2281.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/838470/

2. Заголовок текста: Как отразить численность в разделе 2 формы ЕФС-1  
   Фрагмент текста: Правила расчета среднесписочной численности примените такие же, как для статистических отчетов. Это установлено в пункте 159 Порядка, утвержденного приказом СФР от 17.11.2023 № 2281.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/838518/

3. Заголовок текста: Как заполнить сведения о взносах на травматизм по форме ЕФС-1  
   Фрагмент текста: Правила расчета среднесписочной численности установлены в пунктах 16-27 указаний, утвержденных приказом Росстата от 16.12.2024 № 647. Как рассчитать среднесписочную численность, а также примеры ее расчета – в рекомендации.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/838470/"
Добрый день! ИП (УСН 6%) розничная торговля запчастями на патенте (Кемеровская область-Кузбасс). Продажа сельскохозяйственных товаров - какая система НО? УСН или патент?	14846697	4441543	1	0	0	('НЕТ ОТВЕТА',)	129,7306819	['НЕТ ОТВЕТА']
Добрый день, какой штраф за не выплату отпускных?	14846679	22019612	1	1	1	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* За нарушение сроков выплаты отпускных организации грозит штраф до 50 000 рублей, а руководителю или должностному лицу - до 20 000 рублей. При повторном нарушении штрафы увеличиваются, а директора могут дисквалифицировать (Текст ""Можно ли выплатить отпускные одновременно с заработной платой"", https://vip.1gl.ru?#/document/12/295348/: ""Трудовая инспекция вправе оштрафовать организацию за нарушение на сумму до 50 000 руб. Руководителю или иному должностному лицу грозит штраф до 20 000 руб. За повторное нарушение штрафы больше, а директора могут дисквалифицировать"")

* Помимо штрафа, работодатель обязан выплатить работнику проценты за задержку отпускных (Текст ""Сервис для расчета срока выплаты отпускных"", https://vip.1gl.ru?#/document/16/132411/: ""Если нарушить правила их выплаты, работодателю придется заплатить проценты за задержку и штраф"")

* Правомерность таких штрафов подтверждается судебной практикой (Текст ""Можно ли выплатить отпускные одновременно с заработной платой"", https://vip.1gl.ru?#/document/12/295348/: ""Есть решения судов, которые подтверждают правомерность штрафов (апелляционное определение Саратовского областного суда от 02.04.2015 по делу № 33-1840/2015)"")"	75,80720973	"1. Заголовок текста: Можно ли выплатить отпускные одновременно с заработной платой  
   Фрагмент текста: Трудовая инспекция вправе оштрафовать организацию за нарушение на сумму до 50 000 руб. Руководителю или иному должностному лицу грозит штраф до 20 000 руб. За повторное нарушение штрафы больше, а директора могут дисквалифицировать. Есть решения судов, которые подтверждают правомерность штрафов (апелляционное определение Саратовского областного суда от 02.04.2015 по делу № 33-1840/2015).  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/295348/

2. Заголовок текста: Как выплатить отпускные  
   Фрагмент текста: Если срок выплаты заработной платы позднее, одновременная выплата несет за собой риски штрафов.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/56058/

3. Заголовок текста: Как выплатить отпускные  
   Фрагмент текста: За задержку отпускных также придется выплатить компенсацию, причина задержки не важна.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/56058/

4. Заголовок текста: Как выплатить отпускные  
   Фрагмент текста: ГИТ может оштрафовать работодателя, если нарушить правило «трех дней». Даже если работник напишет в заявлении, что готов получить отпускные позже срока, это не защитит от претензий инспекторов.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/56058/

5. Заголовок текста: Как выплатить отпускные  
   Фрагмент текста: Таким образом, сумма отпускных к доплате – 303,39 руб. (17 970,60 руб. – 17 667,21 руб.). Эту сумму Кондратьеву доплатили 2 июня. В этот же день бухгалтер перечислил в бюджет НДФЛ с доплаты в сумме 45 руб.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/56058/"
Добрый день! Вопрос по контролируемым сделкам. Если местом перехода права собственности является Россия при поступлении импортного товара(поле 3.6 уведомления), то код какой страны должен быть указан в п. 3.6.1 по классификатору ОКСМ?	14846705	18708768	1	0	0	"НЕТ ОТВЕТА

В предоставленных материалах отсутствует конкретная информация о том, какой код страны по классификатору ОКСМ должен быть указан в п. 3.6.1 уведомления о контролируемых сделках при условии, что местом перехода права собственности является Россия при поступлении импортного товара. 

В текстах содержится только общая информация о заполнении уведомления о контролируемых сделках в части компенсации расходов, но нет данных о заполнении кодов стран в пункте 3.6.1."	116,8258243	"1. Заголовок текста: Как составить и сдать уведомление о контролируемых сделках за 2024 год  
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Если местом перехода права собственности является Россия при поступлении импортного товара, то в пункте 3.6.1 по классификатору ОКСМ должен быть указан код страны, откуда товар был импортирован.  
   Ссылка на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/189122/  

2. Заголовок текста: Как составить и сдать уведомление о контролируемых сделках за 2024 год  
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Код страны происхождения товара указывается в соответствии с классификатором ОКСМ, и если товар импортный, то в пункте 3.6.1 указывается код страны, откуда товар был ввезен.  
   Ссылка на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/189122/  "
Добрый день! Обязан ли работодатель возмещать или оплачивать своим работникам прохождение санминимума?	14846683	20398017	1	0	0	"В предоставленных материалах (Аналитической записке и Текстах материалов) нет конкретной информации об обязанностях работодателя по оплате санминимума работникам. Единственный предоставленный текст материалов касается штрафов за ошибки в СЗВ-М, что не относится к заданному вопросу.

НЕТ ОТВЕТА"	93,45376444	"1. Заголовок текста: Как оформить и учесть компенсацию работнику стоимости обязательного медосмотра  
   Фрагмент текста: Работодатель обязан обеспечить за свой счет проведение обязательных предварительных и периодических медосмотров работников (абз. 14 ч. 3 ст. 214, ч. 9 ст. 220 ТК). Требовать от работника оплачивать прохождение обязательных медосмотров работодатель не вправе. На практике случается, что работник сам оплачивает при поступлении на работу обязательный медосмотр, а потом обращается к работодателю за компенсацией его стоимости. Работодатель должен компенсировать работнику стоимость обязательного медосмотра. Оплачивать такие медосмотры — обязанность работодателя на основании части 9 статьи 220 ТК. Компенсировать стоимость медосмотра нужно независимо от того, был ли заключен в дальнейшем трудовой договор. Это подтверждают судьи и эксперты Роструда (определение Суда Ханты-Мансийского автономного округа – Югры от 11.09.2018 № 33-5966/2018, информация Роструда от 28.08.2023).  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/636258/

2. Заголовок текста: Как оформить и учесть компенсацию работнику стоимости обязательного медосмотра  
   Фрагмент текста: Если лечебные учреждения, в которых проводят обязательные медосмотры, расположены далеко от местонахождения организации, то она оплачивает сотрудникам проезд до пункта назначения и проживание за время прохождения осмотра. Суммы такой оплаты не могут считаться экономической выгодой (доходом) сотрудника, поскольку прохождение медосмотра является обязанностью каждого работника. Если организация оплачивает сотрудникам проезд к месту проведения обязательных медицинских обследований и проживание в месте их проведения, то такие суммы не облагаются НДФЛ (ч. 2 ст. 214 ТК, ст. 41 НК, письмо Минфина от 08.09.2011 № 03-04-06/6-211).  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/636258/

3. Заголовок текста: Как оформить и учесть компенсацию работнику стоимости обязательного медосмотра  
   Фрагмент текста: Если работодатель не оплатит обязательный медосмотр за свой счет или не компенсирует работнику его расходы на оплату медосмотра, он нарушит требования законодательства об охране труда. За такое нарушение предусмотрена административная ответственность (ч. 1 ст. 5.27.1 КоАП). Трудовая инспекция вправе вынести предупреждение или штраф в размере: на должностных лиц (например, руководителя организации) или ИП — от 2 тыс. до 5 тыс. руб.; организацию — от 50 тыс. руб. до 80 тыс. руб. Удерживать с работника стоимость обязательного медосмотра нельзя. Это расходы работодателя (ч. 9 ст. 220 ТК).  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/636258/

4. Заголовок текста: Как оформить и учесть компенсацию работнику стоимости обязательного медосмотра  
   Фрагмент текста: Обязательные медицинские осмотры проводят за счет средств работодателя. Если соискатель или действующий работник оплатил медосмотр за счет собственных средств, то в силу части 2 статьи 214 ТК такие расходы должен компенсировать работодатель.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/636258/

5. Заголовок текста: Как оформить и учесть компенсацию работнику стоимости обязательного медосмотра  
   Фрагмент текста: Чтобы компенсировать работнику расходы на обязательный медосмотр, возьмите у него заявление и подтверждающие расходы документы. Для подтверждения расходов на медосмотр работник представляет договор с медорганизацией, акт об оказании услуг, чек об оплате, копию лицензии медорганизации.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/636258/"
Здравствуйте. ООО на УСН (доходы) оплачивает отдых за границей директору за счет компании. Как избежать удержания НДФЛ?	14846688	332513	1	0	0	('НЕТ ОТВЕТА',)	85,21007347	['НЕТ ОТВЕТА']
Добрый день. Может ли работодатель установить максимальную северную надбавку работнику , неимеющему северного стажа?	14846701	16568032	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Да, работодатель имеет право установить максимальную северную надбавку работнику, не имеющему северного стажа, так как право на северную надбавку имеют все сотрудники, работающие в районах Крайнего Севера и приравненных к ним местностях (""Право на «северную надбавку» имеют сотрудники, которые работают в районах Крайнего Севера и приравненных к ним местностях и иных территориях с особыми климатическими условиями"" - Заголовок текста: ""Какие сотрудники имеют право на «северные» надбавки"", ссылка: https://vip.1gl.ru?#/document/86/479836/)

* При этом стандартный порядок начисления надбавки предполагает постепенное увеличение процента в зависимости от стажа работы (""Размер северной надбавки зависит от стажа работы на Севере. В него входят все периоды работы в северных регионах, которые перечислили в трудовой книжке работника или в сведениях о трудовой деятельности"" - Заголовок текста: ""Зависит ли надбавка за работу в районах Крайнего Севера от стажа работы сотрудника в данном регионе"", ссылка: https://vip.1gl.ru?#/document/86/479839/)

* Размер надбавки зависит от трех факторов: ""от района, в котором работает сотрудник; возраста работника; стажа работы"" (Заголовок текста: ""Как определить процентную надбавку в районах Крайнего Севера и приравненных районах"", ссылка: https://vip.1gl.ru?#/document/86/479229/)"	105,861517	"1. Заголовок текста: Зависит ли надбавка за работу в районах Крайнего Севера от стажа работы сотрудника в данном регионе  
   Фрагмент текста: Размер северной надбавки зависит от стажа работы на Севере. В него входят все периоды работы в северных регионах, которые перечислили в трудовой книжке работника или в сведениях о трудовой деятельности. Он суммируется независимо от количества и продолжительности перерывов в работе и причин расторжения трудового договора.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/479839/

2. Заголовок текста: Как рассчитать надбавку за работу на Крайнем Севере  
   Фрагмент текста: Сотрудникам, работающим в районах Крайнего Севера и приравненных к ним местностях полагается надбавка за стаж работы. В стаж для надбавки входят все периоды работы на Севере, которые есть в трудовой книжке сотрудника или сведениях о трудовой деятельности.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/124366/

3. Заголовок текста: Зависит ли надбавка за работу в районах Крайнего Севера от стажа работы сотрудника в данном регионе  
   Фрагмент текста: Кроме периодов работы в северных регионах, в стаж включают периоды: повышения квалификации или переподготовки кадров с отрывом от производства до шести месяцев. Такое обучение может происходить за пределами района, где начисляется северная надбавка; работы или оплачиваемой производственной практики студентов вузов и учащихся средних специальных и других учебных заведений на предприятиях, которые находятся в северных регионах; пребывания на военных сборах, в том числе вне северных районов; вынужденного прогула при незаконном увольнении, если работник восстановлен на работе; прохождения альтернативной гражданской службы в северных районах; военной службы и службы в органах внутренних дел в районах и местностях с особыми климатическими условиями, где установлены надбавки.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/479839/"
Как проверить учет на налоговые риски	14846720	21867452	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Проведите самодиагностику по методике ФНС для оценки надежности компании (""Чтобы оценить налоговые риски, важно понимать, как проверяющие оценивают надежность вашей компании. Для этого стоит провести самодиагностику по методике ФНС"" - Заголовок ""Надежность компании"", https://vip.1gl.ru?#/document/16/192473/)

* Используйте базу решений ФНС для проверки учета (""Совместно с Управлением камерального контроля ФНС сделали базу решений, которые помогут избежать штрафов за ошибки в отчетности"" - Заголовок ""База решений"", https://vip.1gl.ru?#/document/16/192473/)

* Запросите выписку из личного кабинета налогоплательщика для анализа оценки ФНС (""Выяснить, как налоговики оценивают финансово-хозяйственную деятельность вашей организации, можно, если запросить в своем личном кабинете на сайте ФНС выписку"" - Заголовок ""Выписка из личного кабинета"", https://vip.1gl.ru?#/document/16/192473/)

* Проверьте соответствие основным критериям надежности, таким как:
- отсутствие задолженности по платежам
- отсутствие процедур банкротства
- отсутствие противоречий в декларациях по НДС
(""На первом этапе оценивают соответствие базовым критериям, которые свидетельствуют о самостоятельности компании и отсутствии предпосылок к банкротству или ликвидации"" - Заголовок ""Как проверить учет на налоговые риски по методике ФНС"", https://vip.1gl.ru?#/document/16/192473/)

* Используйте навигатор по налоговым рискам для анализа актуальной судебной практики (""Основа любого налогового планирования – оценка рисков. Они возникают везде, где есть отличия в налоговых ставках, учете доходов или расходов"" - Заголовок ""Навигатор по рискам"", https://vip.1gl.ru?#/document/16/192473/)"	143,7447159	"1. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Запросите у контрагента документы, которые подтверждают его реальность, наличие ресурсов и деловую репутацию. Чтобы запрос не напугал контрагента, согласуйте заранее, что направите его. Объясните, что это формальность и вы не можете без этого, иначе вам потом откажут в налоговых вычетах.  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/180213/

2. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Проверьте контрагента в реестре fedresurs.ru по вкладкам «Лица», «Обременения», «Концессии», «Торги». Скачайте pdf-выписку, сделайте скриншоты и заверьте текущей датой. Обычно в этом реестре нет дополнительной информации по некрупным контрагентам, но проверка не займет много времени. Документы с «Федресурса» станут дополнительным подтверждением вашей добросовестности.  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/180213/

3. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Чтобы подтвердить надежность контрагента, проверьте его споры с другими компаниями, запланированные проверки госорганов, неисполненные госконтракты. Посмотрите отчетность в сервисе ГИР Бухгалтерской отчетности.  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/180213/

4. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Проверьте, есть ли бухгалтерская отчетность контрагента в сервисе Государственный информационный ресурс бухгалтерской отчетности – bo.nalog.ru. Если контрагент сдавал отчетность, посмотрите, есть ли активы, посоветуйтесь с бухгалтером. Распечатайте скриншоты из сервиса и отчетность, заверьте текущей датой.  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/180213/

5. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Соберите документы, которые подтвердят, почему выбрали именно этого контрагента. Это может быть информация с сайта, сравнение с другими контрагентами – по ценам, условиям доставки, квалификации.  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/180213/

6. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Если ваши контрагенты – некрупные компании, есть риск, что налоговая усомнится в сделках. Инспекторы заподозрят, что сделки были только на бумаге, вы «нарисовали» расходы компании, чтобы уменьшить доходы и заплатить меньше налогов.  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/180213/

7. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Налоговая не может оштрафовать компанию только за то, что вы не проверили контрагента. Проблемы возникают, когда инспекторы подозревают, что вы заключили договор с «технической компанией». В таком случае они оценивают, насколько осмотрительно вы выбирали контрагента.  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/180213/

8. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Если контрагент не уплатил в бюджет НДС, попросите его это сделать как можно скорее. Тогда налоговая не станет проверять контрагента и проводить у вас встречную проверку.  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/180213/"
Здравствуйте. Покупатель юр лицо из Беларусии. Что указать в кассовом чеке вместо ИНН?	14846708	4637599	1	0	0	"НЕТ ОТВЕТА

Предоставленные материалы содержат информацию об ИНН кассира в кассовом чеке, но не отвечают на вопрос о том, что указывать вместо ИНН покупателя-юридического лица из Беларуси. Это разные реквизиты кассового чека, и для корректного ответа необходимы материалы, касающиеся правил оформления кассовых чеков для иностранных юридических лиц или конкретно для покупателей из Беларуси."	81,80475926	"1. Заголовок текста: В каких случаях указывать в чеке наименование и ИНН покупателя  
   Фрагмент: В печатной форме такой реквизит можно указывать по желанию. ИНН покупателя (тег 1228 для ФФД 1.05 и 1.1) обязательно указывать как в печатной, так и в электронной форме чека.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/828565/  

2. Заголовок текста: В каких случаях указывать в чеке наименование и ИНН покупателя  
   Фрагмент: Наименование покупателя или клиента (тег 1227 для ФФД 1.05 и 1.1) обязательно указывать только в электронной форме чека, который направляется в ФНС. В печатной форме такой реквизит можно указывать по желанию. ИНН покупателя (тег 1228 для ФФД 1.05 и 1.1) обязательно указывать как в печатной, так и в электронной форме чека.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/828565/  

3. Заголовок текста: В каких случаях указывать в чеке наименование и ИНН покупателя  
   Фрагмент: Во-вторых, информацию о клиенте должны указывать организации и ИП: при выплате выигрышей при проведении азартных игр (за исключением казино и залов игровых автоматов); при выплате выигрыша в лотерею при сумме расчета, равной или превышающей 15000 руб. при расчетах с использованием обменных знаков игорного заведения казино и залами игровых автоматов.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/828565/  "
